ticker,date,open,high,low,close
A,2011-05-12,32.3776,32.8688,32.0866,32.6934
A,2011-05-13,35.1269,35.943,33.6002,34.1623
A,2011-05-16,33.9081,34.4313,33.8295,33.9889
A,2011-05-17,33.5873,33.7218,33.0093,33.2445
A,2011-05-18,33.2186,33.6779,33.1309,33.6062
A,2011-05-19,33.7407,33.7687,33.1638,33.2375
A,2011-05-20,33.2315,33.2704,32.7632,32.9376
A,2011-05-23,32.3566,32.3566,31.5096,31.9002
A,2011-05-24,31.9908,31.9908,31.4358,31.6322
A,2011-05-25,31.4049,32.0436,31.2694,31.8474
A,2011-05-26,31.651,32.224,31.5863,32.0866
A,2011-05-27,32.0926,32.3168,31.947,32.224
A,2011-05-31,32.4592,32.503,31.98,32.3994
A,2011-06-01,32.3426,32.3426,31.106,31.1847
A,2011-06-02,31.2923,31.5922,31.092,31.2993
A,2011-06-03,30.7851,31.1518,30.4223,30.813
A,2011-06-06,30.6984,30.8598,30.528,30.5729
A,2011-06-07,30.8668,31.2166,30.6307,30.9884
A,2011-06-08,30.8718,31.2306,30.7482,31.0143
A,2011-06-09,31.0781,31.9192,30.9944,31.6441
A,2011-06-10,31.4767,31.7946,31.2694,31.3053
A,2011-06-13,31.3521,31.4428,30.5977,30.8778
A,2011-06-14,31.4119,32.4124,31.3202,31.8135
A,2011-06-15,31.4846,31.4846,30.6914,30.7721
A,2011-06-16,30.6984,31.0272,30.1294,30.5729
A,2011-06-17,30.9744,31.2226,30.7283,30.813
A,2011-06-20,30.5928,31.5275,30.4174,31.4308
A,2011-06-21,31.6381,32.6884,31.6192,32.3646
A,2011-06-22,32.2032,32.3776,31.7866,31.8006
A,2011-06-23,31.2993,32.1434,30.82,32.0806
A,2011-06-24,32.0436,32.0496,31.4119,31.5036
A,2011-06-27,31.4119,31.933,31.084,31.7328
A,2011-06-28,31.8544,32.9435,31.671,32.798
A,2011-06-29,32.9964,33.2245,32.7223,32.8688
A,2011-06-30,32.8369,33.7756,32.81,33.2036
A,2011-07-01,33.2843,33.8673,33.084,33.7826
A,2011-07-05,33.7347,33.7826,33.3222,33.5623
A,2011-07-06,33.4637,33.7029,33.3023,33.666
A,2011-07-07,34.0617,34.1861,33.4966,34.0287
A,2011-07-08,33.1638,33.6241,31.675,32.6316
A,2011-07-11,32.1244,32.4194,31.7866,31.8932
A,2011-07-12,31.5664,31.6062,30.9236,31.2306
A,2011-07-13,31.3471,31.6322,30.6635,31.2744
A,2011-07-14,31.3591,31.3591,30.5619,30.7482
A,2011-07-15,30.9306,30.9306,30.2579,30.5868
A,2011-07-18,30.3447,30.3775,29.1109,29.5355
A,2011-07-19,29.7288,30.5868,29.6949,30.4951
A,2011-07-20,30.5021,30.5619,30.0327,30.4831
A,2011-07-21,30.6227,30.7283,30.2101,30.4831
A,2011-07-22,30.5021,30.6227,30.2241,30.4642
A,2011-07-25,30.0059,30.3526,29.9481,30.1413
A,2011-07-26,29.7747,29.9221,28.9884,29.1299
A,2011-07-27,28.8718,28.8718,27.4816,27.5864
A,2011-07-28,27.5296,27.7896,27.2096,27.404
A,2011-07-29,26.9854,27.8564,26.826,27.39
A,2011-08-01,27.685,27.7896,26.2968,26.4991
A,2011-08-02,26.2111,26.7293,25.2873,25.2973
A,2011-08-03,25.3871,25.5455,24.6197,25.4647
A,2011-08-04,25.2265,25.2265,23.9381,23.978
A,2011-08-05,24.4264,24.6805,22.9824,23.7727
A,2011-08-08,23.0292,23.3422,21.0233,21.1529
A,2011-08-09,21.6142,22.245,20.8519,22.2261
A,2011-08-10,21.6451,21.9272,20.6457,20.6925
A,2011-08-11,20.8649,22.7254,20.6995,22.4204
A,2011-08-12,22.7054,23.9959,22.3516,23.5236
A,2011-08-15,23.8544,24.4085,23.676,24.3656
A,2011-08-16,24.0158,24.7721,23.409,23.7966
A,2011-08-17,23.951,24.2012,22.8538,23.2555
A,2011-08-18,22.4732,22.4872,20.7871,20.9367
A,2011-08-19,20.6217,21.2814,20.1583,20.1923
A,2011-08-22,20.7811,20.9177,19.7617,19.8155
A,2011-08-23,19.966,20.9436,19.6332,20.6995
A,2011-08-24,20.6995,21.5235,20.5041,21.4907
A,2011-08-25,21.7179,22.0098,21.1529,21.4588
A,2011-08-26,21.2047,22.7054,20.8589,22.6506
A,2011-08-29,23.0233,23.9441,22.9038,23.8544
A,2011-08-30,23.7019,24.0876,23.3083,23.7906
A,2011-08-31,23.8803,24.7263,23.683,23.951
A,2011-09-01,23.9062,24.2669,23.1718,23.2814
A,2011-09-02,22.6706,22.7892,22.0766,22.3466
A,2011-09-06,21.2983,22.1145,20.8858,22.0368
A,2011-09-07,22.3656,23.3222,22.3596,23.1858
A,2011-09-08,23.0074,23.0702,22.0168,22.1802
A,2011-09-09,21.8594,22.4334,21.4638,21.671
A,2011-09-12,21.2316,21.7896,20.8389,21.7039
A,2011-09-13,21.7767,22.7373,21.69,22.5938
A,2011-09-14,22.815,24.1942,22.5012,23.7657
A,2011-09-15,24.1155,24.1872,23.4408,24.0607
A,2011-09-16,24.1623,24.3068,23.2116,23.6212
A,2011-09-19,23.0074,23.0074,22.0368,22.7124
A,2011-09-20,22.9684,23.7089,22.7552,22.7692
A,2011-09-21,22.7951,22.801,20.9127,20.9505
A,2011-09-22,20.1982,20.5231,19.966,20.3257
A,2011-09-23,20.1394,20.9297,20.0258,20.5799
A,2011-09-26,20.8131,21.1289,20.3795,21.0443
A,2011-09-27,21.7039,22.4533,21.5375,21.8036
A,2011-09-28,21.8594,21.8943,20.5181,20.5539
A,2011-09-29,21.115,21.3671,20.3736,21.1289
A,2011-09-30,20.6815,20.8937,20.1713,20.3019
A,2011-10-03,20.0727,20.1643,19.0881,19.101
A,2011-10-04,18.7562,20.1583,18.6248,20.1454
A,2011-10-05,20.2241,20.8987,19.9471,20.8649
A,2011-10-06,20.7692,21.8036,20.4323,21.7896
A,2011-10-07,20.9835,21.2047,19.7687,20.3795
A,2011-10-10,20.8789,21.7298,20.8011,21.6391
A,2011-10-11,21.3531,22.1613,21.1529,22.0437
A,2011-10-12,22.2261,22.4662,21.6979,21.9461
A,2011-10-13,21.6511,21.7039,20.7193,21.0981
A,2011-10-14,21.5445,21.7966,21.4528,21.6581
A,2011-10-17,21.4528,21.7368,21.2814,21.4847
A,2011-10-18,21.4588,21.9072,20.8789,21.7498
A,2011-10-19,21.6391,21.965,21.3332,21.4309
A,2011-10-20,21.5235,21.9899,21.1031,21.9132
A,2011-10-21,22.27,23.0233,22.2261,22.9166
A,2011-10-24,23.12,24.5101,23.0233,24.3875
A,2011-10-25,24.0039,24.2939,23.2704,23.3422
A,2011-10-26,23.375,23.4289,22.6277,23.2485
A,2011-10-27,24.5539,26.246,24.0746,25.9889
A,2011-10-28,25.8823,26.6675,25.7896,26.5629
A,2011-10-31,25.8823,25.969,24.0836,24.0836
A,2011-11-01,22.8968,23.4289,22.521,22.9276
A,2011-11-02,23.2704,23.7468,23.0622,23.4906
A,2011-11-03,23.9132,24.3337,23.416,24.1225
A,2011-11-04,23.7587,24.0746,23.2704,23.978
A,2011-11-07,23.9062,24.5868,23.683,24.5181
A,2011-11-08,24.7005,25.1997,24.3955,25.1747
A,2011-11-09,24.3068,24.4503,23.1858,23.4348
A,2011-11-10,23.971,24.3586,23.6352,23.9441
A,2011-11-11,24.4264,24.818,24.1763,24.3397
A,2011-11-14,24.1225,24.5599,24.0338,24.3955
A,2011-11-15,24.6595,25.0601,24.1763,24.8509
A,2011-11-16,24.261,25.5933,24.1623,25.0671
A,2011-11-17,24.9077,25.0521,23.971,24.1763
A,2011-11-18,24.3656,24.3656,23.7836,23.9132
A,2011-11-21,23.2634,23.383,22.6566,23.2485
A,2011-11-22,23.1389,23.4678,22.7552,23.113
A,2011-11-23,22.7422,22.815,21.8285,21.8285
A,2011-11-25,21.7109,22.3327,21.5843,21.976
A,2011-11-28,22.821,23.3083,22.557,22.842
A,2011-11-29,22.9824,23.1528,22.6386,22.7482
A,2011-11-30,23.7677,24.4882,23.7348,24.3676
A,2011-12-01,24.2341,24.9336,24.0676,24.5669
A,2011-12-02,24.9395,25.0671,23.8225,23.8803
A,2011-12-05,24.3825,24.6057,23.8863,24.0746
A,2011-12-06,24.1225,24.2669,23.7019,24.0208
A,2011-12-07,23.8225,24.0338,23.133,23.8155
A,2011-12-08,23.5375,23.6412,22.2938,22.3596
A,2011-12-09,22.6386,23.0492,22.3796,22.9546
A,2011-12-12,22.6148,22.6845,21.6581,21.9132
A,2011-12-13,22.1274,22.3466,21.4209,21.5375
A,2011-12-14,21.4379,21.7298,21.1219,21.393
A,2011-12-15,21.7827,21.9461,21.5644,21.7298
A,2011-12-16,21.9899,22.245,21.6083,21.7368
A,2011-12-19,21.8484,22.0567,21.5295,21.5903
A,2011-12-20,22.0816,22.5938,22.0567,22.4662
A,2011-12-21,22.3656,22.5151,21.9899,22.3188
A,2011-12-22,22.0298,22.7552,22.0298,22.6326
A,2011-12-23,22.6326,22.9884,22.538,22.9754
A,2011-12-27,22.8618,23.107,22.842,22.9038
A,2011-12-28,22.9038,22.9684,22.1015,22.1613
A,2011-12-29,22.1802,22.821,22.1075,22.7752
A,2011-12-30,22.6914,23.0702,22.6217,22.6914
A,2012-01-03,23.2744,24.0278,23.2176,23.7019
A,2012-01-04,23.4837,23.6212,23.12,23.5096
A,2012-01-05,23.3083,24.248,23.2056,24.0338
A,2012-01-06,24.0945,24.4025,23.9132,24.2998
A,2012-01-09,24.4383,24.9585,24.3467,24.9336
A,2012-01-10,25.2207,25.6123,25.0821,25.3999
A,2012-01-11,25.2595,25.5315,25.0323,25.2873
A,2012-01-12,25.4249,25.7139,24.9207,25.677
A,2012-01-13,25.2923,25.4717,25.0123,25.3741
A,2012-01-17,25.8275,26.239,25.7896,25.9819
A,2012-01-18,25.9341,26.8489,25.8893,26.814
A,2012-01-19,26.8758,27.4886,26.7084,27.1897
A,2012-01-20,27.2226,27.2226,26.4304,26.6356
A,2012-01-23,26.5569,26.7752,26.3307,26.6356
A,2012-01-24,26.5828,27.9301,26.5051,27.673
A,2012-01-25,27.8494,28.7213,27.4816,28.6167
A,2012-01-26,28.7602,29.1359,27.5992,27.7108
A,2012-01-27,27.5354,27.9032,27.4638,27.7238
A,2012-01-30,27.2386,28.0596,27.105,28.0397
A,2012-01-31,28.2151,28.2848,27.4856,27.5893
A,2012-02-01,27.9899,28.8589,27.9172,28.7074
A,2012-02-02,28.7213,28.9087,28.3626,28.4024
A,2012-02-03,28.8947,29.4289,28.7213,29.4159
A,2012-02-06,29.0671,29.1817,28.7851,29.0153
A,2012-02-07,29.0801,29.1558,28.7283,28.9745
A,2012-02-08,29.0671,29.2655,28.8519,29.2146
A,2012-02-09,29.2325,29.4637,28.7791,29.2923
A,2012-02-10,28.7413,28.7602,28.2669,28.6775
A,2012-02-13,29.0153,29.0412,28.2739,28.4792
A,2012-02-14,28.3955,28.7482,28.1563,28.4403
A,2012-02-15,28.9087,28.9087,28.2161,28.3496
A,2012-02-16,27.8165,28.5529,27.1289,28.4722
A,2012-02-17,28.6047,28.6775,27.9232,28.0278
A,2012-02-21,28.1294,28.1832,27.5614,27.68
A,2012-02-22,27.6102,28.1234,27.5086,27.7508
A,2012-02-23,27.7577,28.3496,27.6102,28.2042
A,2012-02-24,28.2868,28.5788,27.9172,27.951
A,2012-02-27,27.7448,28.3138,27.5794,28.1643
